NAME;MODEL;FILE_SIZE;ENCODING_TIME;DECODING_TIME
08/001480.bin;1450;211711;26;13
08/001480.bin;1451;106429;12;6
08/001480.bin;1452;7645;0;0
08/001481.bin;1150;74710;22;10
08/001481.bin;1450;211997;26;13
08/001481.bin;1451;106045;12;5
08/001481.bin;1452;7389;0;0
08/001482.bin;1150;76023;22;10
08/001482.bin;1450;213353;26;13
08/001482.bin;1451;106676;12;6
08/001482.bin;1452;7191;0;0
08/001483.bin;1150;76172;22;10
08/001483.bin;1450;213389;26;13
08/001483.bin;1451;105550;11;5
08/001483.bin;1452;6964;0;0
08/001484.bin;1150;75913;22;10
08/001484.bin;1450;213328;26;13
08/001484.bin;1451;104449;11;6
08/001484.bin;1452;7324;0;0
08/001485.bin;1150;76339;22;10
08/001485.bin;1450;213906;26;13
08/001485.bin;1451;103844;11;5
08/001485.bin;1452;7513;0;0
08/001486.bin;1150;77039;22;10
08/001486.bin;1450;214367;26;13
08/001486.bin;1451;104037;11;6
08/001486.bin;1452;7947;0;0
08/001487.bin;1150;77840;22;10
08/001487.bin;1450;215079;26;13
08/001487.bin;1451;104884;11;5
08/001487.bin;1452;8234;0;0
08/001488.bin;1150;78103;22;10
08/001488.bin;1450;215359;28;13
08/001488.bin;1451;103725;11;5
08/001488.bin;1452;8426;0;0
08/001489.bin;1150;78089;22;10
08/001489.bin;1450;215480;26;13
08/001489.bin;1451;102534;11;5
08/001489.bin;1452;8877;0;0
08/001490.bin;1150;78833;22;10
08/001490.bin;1450;216246;26;13
08/001490.bin;1451;101531;11;5
08/001490.bin;1452;9202;0;0
08/001491.bin;1150;79388;22;10
08/001491.bin;1450;216906;26;13
08/001491.bin;1451;101386;11;5
08/001491.bin;1452;9674;0;0
08/001492.bin;1150;80185;22;10
08/001492.bin;1450;217377;26;13
08/001492.bin;1451;101576;11;5
08/001492.bin;1452;9998;0;0
08/001493.bin;1150;80400;23;10
08/001493.bin;1450;217699;26;13
08/001493.bin;1451;101369;11;5
08/001493.bin;1452;10458;0;0
08/001494.bin;1150;80644;22;10
08/001494.bin;1450;217685;26;13
08/001494.bin;1451;100174;10;5
08/001494.bin;1452;10541;0;0
08/001495.bin;1150;80197;22;10
08/001495.bin;1450;216999;26;13
08/001495.bin;1451;98710;10;5
08/001495.bin;1452;10344;0;0
08/001496.bin;1150;80436;22;10
08/001496.bin;1450;217273;26;13
08/001496.bin;1451;98444;10;5
08/001496.bin;1452;10582;1;0
08/001497.bin;1150;81264;22;11
08/001497.bin;1450;218076;27;13
08/001497.bin;1451;98692;10;5
08/001497.bin;1452;10864;1;0
08/001498.bin;1150;81759;22;10
08/001498.bin;1450;218323;26;13
08/001498.bin;1451;98950;11;7
08/001498.bin;1452;10913;1;0
08/001499.bin;1150;81822;22;10
08/001499.bin;1450;218379;26;13
08/001499.bin;1451;98818;10;5
08/001499.bin;1452;11134;1;0
08/001500.bin;1150;81713;23;10
08/001500.bin;1450;218185;26;13
08/001500.bin;1451;98059;10;5
08/001500.bin;1452;10962;1;0
08/001501.bin;1150;81889;22;10
08/001501.bin;1450;218584;26;13
08/001501.bin;1451;98170;10;5
08/001501.bin;1452;11164;1;0
08/001502.bin;1150;82136;22;10
08/001502.bin;1450;218974;26;13
08/001502.bin;1451;98371;10;5
08/001502.bin;1452;11324;1;0
08/001503.bin;1150;82293;22;10
08/001503.bin;1450;218946;28;13
08/001503.bin;1451;98757;10;5
08/001503.bin;1452;11602;1;0
08/001504.bin;1150;82018;22;10
08/001504.bin;1450;218573;26;13
08/001504.bin;1451;98300;10;5
08/001504.bin;1452;11345;1;0
08/001505.bin;1150;82267;22;10
08/001505.bin;1450;218694;28;13
08/001505.bin;1451;98064;10;5
08/001505.bin;1452;11426;1;0
08/001506.bin;1150;82252;22;10
08/001506.bin;1450;218951;26;13
08/001506.bin;1451;97462;11;5
08/001506.bin;1452;11694;1;0
08/001507.bin;1150;82038;22;11
08/001507.bin;1450;218388;26;13
08/001507.bin;1451;97884;10;5
08/001507.bin;1452;12079;1;0
08/001508.bin;1150;82459;22;10
08/001508.bin;1450;218788;26;13
08/001508.bin;1451;98099;10;5
08/001508.bin;1452;12428;1;0
08/001509.bin;1150;82384;22;11
08/001509.bin;1450;218838;26;13
08/001509.bin;1451;98704;10;5
08/001509.bin;1452;12573;1;0
08/001510.bin;1150;82092;22;10
08/001510.bin;1450;218443;26;13
08/001510.bin;1451;98483;10;5
08/001510.bin;1452;12468;1;0
08/001511.bin;1150;82057;22;10
08/001511.bin;1450;218419;26;13
08/001511.bin;1451;99020;10;5
08/001511.bin;1452;13001;1;0
08/001512.bin;1150;81277;22;10
08/001512.bin;1450;217100;27;13
08/001512.bin;1451;98689;10;5
08/001512.bin;1452;13109;1;0
08/001513.bin;1150;80656;22;11
08/001513.bin;1450;216565;26;13
08/001513.bin;1451;99187;10;5
08/001513.bin;1452;13211;1;0
08/001514.bin;1150;81243;22;10
08/001514.bin;1450;217134;26;13
08/001514.bin;1451;100423;10;5
08/001514.bin;1452;13449;1;0
08/001515.bin;1150;79487;22;10
08/001515.bin;1450;214554;26;13
08/001515.bin;1451;100755;10;5
08/001515.bin;1452;14147;1;0
08/001516.bin;1150;79552;22;10
08/001516.bin;1450;214523;26;13
08/001516.bin;1451;102745;11;5
08/001516.bin;1452;15442;1;1
08/001517.bin;1150;78335;21;10
08/001517.bin;1450;212483;26;13
08/001517.bin;1451;102983;11;5
08/001517.bin;1452;15924;1;1
08/001518.bin;1150;78284;21;10
08/001518.bin;1450;212001;26;13
08/001518.bin;1451;104413;11;5
08/001518.bin;1452;17046;2;1
08/001519.bin;1150;76416;22;19
08/001519.bin;1450;209155;26;13
08/001519.bin;1451;105013;12;5
08/001519.bin;1452;17606;2;1
08/001520.bin;1150;75229;21;10
08/001520.bin;1450;207347;26;13
08/001520.bin;1451;105986;12;6
08/001520.bin;1452;18625;2;1
08/001521.bin;1150;73633;20;9
08/001521.bin;1450;204133;25;12
08/001521.bin;1451;105210;13;6
08/001521.bin;1452;18539;2;1
08/001522.bin;1150;73086;20;9
08/001522.bin;1450;201737;25;12
08/001522.bin;1451;104098;12;6
08/001522.bin;1452;18294;2;1
08/001523.bin;1150;70331;20;9
08/001523.bin;1450;196771;25;12
08/001523.bin;1451;103112;12;6
08/001523.bin;1452;18738;3;1
08/001524.bin;1150;69649;19;9
08/001524.bin;1450;193657;24;12
08/001524.bin;1451;106470;13;6
08/001524.bin;1452;20540;3;1
08/001525.bin;1150;68325;19;10
08/001525.bin;1450;190122;24;12
08/001525.bin;1451;106615;13;6
08/001525.bin;1452;23344;4;1
08/001526.bin;1150;69780;19;9
08/001526.bin;1450;192627;24;12
08/001526.bin;1451;110328;13;6
08/001526.bin;1452;23942;4;2
08/001527.bin;1150;69544;20;9
08/001527.bin;1450;193888;24;12
08/001527.bin;1451;112391;14;6
08/001527.bin;1452;22844;3;1
08/001528.bin;1150;70983;20;9
08/001528.bin;1450;197758;25;12
08/001528.bin;1451;116451;14;6
08/001528.bin;1452;22059;3;1
08/001529.bin;1150;69716;20;9
08/001529.bin;1450;196833;25;12
08/001529.bin;1451;116815;14;7
08/001529.bin;1452;20883;3;1
08/001530.bin;1150;71114;20;9
08/001530.bin;1450;200213;25;12
08/001530.bin;1451;119510;14;7
08/001530.bin;1452;20870;3;1
08/001531.bin;1150;70517;20;11
08/001531.bin;1450;200945;26;12
08/001531.bin;1451;120478;14;7
08/001531.bin;1452;20757;2;1
08/001532.bin;1150;70661;21;9
08/001532.bin;1450;201888;25;12
08/001532.bin;1451;120683;14;9
08/001532.bin;1452;20576;2;1
08/001533.bin;1150;71360;22;10
08/001533.bin;1450;203166;25;12
08/001533.bin;1451;121260;14;7
08/001533.bin;1452;20407;2;1
08/001534.bin;1150;71623;21;9
08/001534.bin;1450;203793;25;12
08/001534.bin;1451;120325;14;6
08/001534.bin;1452;19155;2;1
08/001535.bin;1150;70933;21;9
08/001535.bin;1450;203014;25;12
08/001535.bin;1451;119045;14;6
08/001535.bin;1452;18216;2;1
08/001536.bin;1150;70359;21;9
08/001536.bin;1450;202448;26;13
08/001536.bin;1451;117959;14;6
08/001536.bin;1452;17826;2;1
08/001537.bin;1150;71505;21;10
08/001537.bin;1450;203836;25;12
08/001537.bin;1451;117653;14;6
08/001537.bin;1452;18160;2;1
08/001538.bin;1150;71091;21;10
08/001538.bin;1450;203584;25;12
08/001538.bin;1451;116885;14;6
08/001538.bin;1452;18190;2;1
08/001539.bin;1150;72035;21;10
08/001539.bin;1450;204837;25;12
08/001539.bin;1451;117203;14;6
08/001539.bin;1452;17278;2;1
08/001540.bin;1150;72378;21;10
08/001540.bin;1450;205265;25;12
08/001540.bin;1451;116666;13;6
08/001540.bin;1452;16515;2;1
08/001541.bin;1150;73625;22;11
08/001541.bin;1450;207118;25;12
08/001541.bin;1451;117623;13;6
08/001541.bin;1452;15306;2;1
08/001542.bin;1150;74070;22;10
08/001542.bin;1450;208166;25;12
08/001542.bin;1451;117613;13;6
08/001542.bin;1452;14040;1;1
08/001543.bin;1150;74650;22;10
08/001543.bin;1450;209804;25;12
08/001543.bin;1451;117305;13;6
08/001543.bin;1452;13047;1;0
08/001544.bin;1150;69928;23;10
08/001544.bin;1450;205170;26;13
08/001544.bin;1451;113741;13;6
08/001544.bin;1452;11832;1;0
08/001545.bin;1150;68801;21;10
08/001545.bin;1450;203906;26;13
08/001545.bin;1451;111855;13;6
08/001545.bin;1452;10664;1;0
08/001546.bin;1150;69819;21;10
08/001546.bin;1450;205418;26;12
08/001546.bin;1451;111540;13;6
08/001546.bin;1452;9481;1;0
08/001547.bin;1150;70219;21;10
08/001547.bin;1450;205782;26;12
08/001547.bin;1451;110533;12;6
08/001547.bin;1452;8924;1;0
08/001548.bin;1150;71097;21;10
08/001548.bin;1450;207077;26;13
08/001548.bin;1451;110486;12;6
08/001548.bin;1452;9245;1;0
08/001549.bin;1150;71893;22;10
08/001549.bin;1450;208507;26;13
08/001549.bin;1451;110177;12;6
08/001549.bin;1452;10050;1;0
08/001550.bin;1150;73087;22;10
08/001550.bin;1450;209947;26;13
08/001550.bin;1451;109759;12;6
08/001550.bin;1452;10553;1;0
08/001551.bin;1150;73863;22;10
08/001551.bin;1450;210950;26;13
08/001551.bin;1451;109993;12;6
08/001551.bin;1452;10594;1;0
08/001552.bin;1150;73692;22;10
08/001552.bin;1450;210967;26;13
08/001552.bin;1451;108785;12;5
08/001552.bin;1452;10292;1;0
08/001553.bin;1150;74434;22;10
08/001553.bin;1450;211754;26;13
08/001553.bin;1451;107309;12;5
08/001553.bin;1452;10537;1;0
08/001554.bin;1150;74403;22;10
08/001554.bin;1450;211452;26;13
08/001554.bin;1451;106557;11;5
08/001554.bin;1452;10576;1;0
08/001555.bin;1150;74056;22;10
08/001555.bin;1450;211234;26;13
08/001555.bin;1451;105540;11;5
08/001555.bin;1452;10348;1;0
08/001556.bin;1150;73875;22;10
08/001556.bin;1450;211037;26;13
08/001556.bin;1451;104759;11;5
08/001556.bin;1452;9802;0;0
08/001557.bin;1150;73890;22;10
08/001557.bin;1450;210582;27;13
08/001557.bin;1451;104139;11;5
08/001557.bin;1452;8944;0;0
08/001558.bin;1150;73036;22;10
08/001558.bin;1450;209857;26;13
08/001558.bin;1451;103575;11;5
08/001558.bin;1452;8943;0;0
08/001559.bin;1150;73394;22;10
08/001559.bin;1450;210292;26;13
08/001559.bin;1451;103631;11;5
08/001559.bin;1452;9238;0;0
08/001560.bin;1150;72959;22;10
08/001560.bin;1450;209875;26;13
08/001560.bin;1451;103611;11;5
08/001560.bin;1452;9481;0;0
08/001561.bin;1150;72517;22;10
08/001561.bin;1450;209211;26;13
08/001561.bin;1451;103037;11;5
08/001561.bin;1452;9642;0;0
08/001562.bin;1150;71687;21;10
08/001562.bin;1450;208423;26;13
08/001562.bin;1451;102142;11;5
08/001562.bin;1452;9296;0;0
08/001563.bin;1150;71441;21;10
08/001563.bin;1450;208067;26;13
08/001563.bin;1451;101433;11;5
08/001563.bin;1452;9366;0;0
08/001564.bin;1150;70956;21;10
08/001564.bin;1450;207535;26;13
08/001564.bin;1451;100938;11;5
08/001564.bin;1452;9829;0;0
08/001565.bin;1150;71617;21;10
08/001565.bin;1450;208179;26;13
08/001565.bin;1451;101824;11;5
08/001565.bin;1452;10748;0;0
08/001566.bin;1150;71508;21;10
08/001566.bin;1450;207940;26;13
08/001566.bin;1451;102058;11;5
08/001566.bin;1452;11015;1;0
08/001567.bin;1150;70871;21;10
08/001567.bin;1450;207217;26;14
08/001567.bin;1451;102541;11;5
08/001567.bin;1452;11294;1;0
08/001568.bin;1150;71179;21;10
08/001568.bin;1450;207661;26;13
08/001568.bin;1451;103461;11;5
08/001568.bin;1452;11383;0;0
08/001569.bin;1150;71586;21;10
08/001569.bin;1450;208239;26;13
08/001569.bin;1451;104340;11;5
08/001569.bin;1452;11899;1;0
08/001570.bin;1150;71236;21;10
08/001570.bin;1450;207885;27;13
08/001570.bin;1451;104102;12;5
08/001570.bin;1452;12378;1;0
08/001571.bin;1150;71404;21;10
08/001571.bin;1450;208054;26;13
08/001571.bin;1451;105213;13;5
08/001571.bin;1452;12483;1;0
08/001572.bin;1150;71295;21;10
08/001572.bin;1450;208040;26;13
08/001572.bin;1451;106011;12;6
08/001572.bin;1452;12368;1;0
08/001573.bin;1150;70849;21;10
08/001573.bin;1450;207441;26;13
08/001573.bin;1451;104780;12;5
08/001573.bin;1452;11653;1;0
08/001574.bin;1150;70694;22;10
08/001574.bin;1450;207380;26;12
08/001574.bin;1451;105990;12;5
08/001574.bin;1452;12488;1;0
08/001575.bin;1150;71236;21;10
08/001575.bin;1450;207992;26;13
08/001575.bin;1451;106579;12;5
08/001575.bin;1452;13742;1;0
08/001576.bin;1150;71687;21;10
08/001576.bin;1450;208502;27;13
08/001576.bin;1451;107175;12;6
08/001576.bin;1452;14890;1;0
08/001577.bin;1150;71633;21;10
08/001577.bin;1450;208400;26;13
08/001577.bin;1451;106860;12;6
08/001577.bin;1452;15648;1;0
08/001578.bin;1150;72247;21;10
08/001578.bin;1450;208629;26;13
08/001578.bin;1451;106918;12;6
08/001578.bin;1452;16098;1;0
08/001579.bin;1150;72913;21;10
08/001579.bin;1450;209552;26;13
08/001579.bin;1451;106834;12;6
08/001579.bin;1452;16050;1;0
08/001580.bin;1150;72427;21;11
08/001580.bin;1450;208506;26;13
08/001580.bin;1451;107210;12;7
08/001580.bin;1452;16304;1;0
08/001581.bin;1150;72512;21;9
08/001581.bin;1450;208740;26;13
08/001581.bin;1451;107694;12;6
08/001581.bin;1452;16762;1;0
08/001582.bin;1150;72679;21;10
08/001582.bin;1450;208617;26;13
08/001582.bin;1451;107727;12;6
08/001582.bin;1452;16759;1;0
08/001583.bin;1150;73236;21;10
08/001583.bin;1450;208998;26;13
08/001583.bin;1451;107449;12;6
08/001583.bin;1452;16761;1;0
08/001584.bin;1150;73460;21;10
08/001584.bin;1450;209528;26;13
08/001584.bin;1451;107572;13;6
08/001584.bin;1452;16953;1;0
08/001585.bin;1150;73652;21;10
08/001585.bin;1450;209469;26;13
08/001585.bin;1451;107250;12;6
08/001585.bin;1452;17171;1;0
08/001586.bin;1150;74093;21;10
08/001586.bin;1450;210015;26;13
08/001586.bin;1451;107378;12;6
08/001586.bin;1452;17132;1;0
08/001587.bin;1150;74957;21;10
08/001587.bin;1450;210761;27;13
08/001587.bin;1451;107143;12;6
08/001587.bin;1452;17088;1;0
08/001588.bin;1150;75446;21;10
08/001588.bin;1450;211207;26;13
08/001588.bin;1451;106335;12;5
08/001588.bin;1452;16851;1;0
08/001589.bin;1150;76089;21;10
08/001589.bin;1450;211751;26;13
08/001589.bin;1451;105406;12;5
08/001589.bin;1452;16907;1;0
08/001590.bin;1150;77490;22;10
08/001590.bin;1450;213400;26;13
08/001590.bin;1451;104625;12;5
08/001590.bin;1452;17343;1;0
08/001591.bin;1150;77868;21;10
08/001591.bin;1450;213450;26;13
08/001591.bin;1451;103681;11;5
08/001591.bin;1452;17692;1;0
08/001592.bin;1150;78508;22;10
08/001592.bin;1450;214338;26;13
08/001592.bin;1451;103063;11;5
08/001592.bin;1452;18117;1;0
08/001593.bin;1150;79263;21;10
08/001593.bin;1450;214908;26;13
08/001593.bin;1451;102799;11;5
08/001593.bin;1452;18740;1;0
08/001594.bin;1150;80442;22;10
08/001594.bin;1450;216510;26;13
08/001594.bin;1451;102917;11;5
08/001594.bin;1452;19408;1;0
08/001595.bin;1150;81589;22;10
08/001595.bin;1450;217655;27;17
08/001595.bin;1451;102767;11;5
08/001595.bin;1452;19406;1;0
08/001596.bin;1150;82341;22;10
08/001596.bin;1450;218358;26;13
08/001596.bin;1451;102060;12;5
08/001596.bin;1452;19318;1;0
08/001597.bin;1150;83031;22;10
08/001597.bin;1450;218741;26;13
08/001597.bin;1451;101136;11;5
08/001597.bin;1452;19033;1;0
08/001598.bin;1150;82390;22;10
08/001598.bin;1450;217987;26;13
08/001598.bin;1451;100276;10;5
08/001598.bin;1452;19013;1;0
08/001599.bin;1150;82707;22;10
08/001599.bin;1450;218030;26;13
08/001599.bin;1451;99473;10;5
08/001599.bin;1452;18930;1;0
08/001600.bin;1150;84125;22;10
08/001600.bin;1450;220000;26;14
08/001600.bin;1451;99171;10;5
08/001600.bin;1452;18914;1;0
08/001601.bin;1150;84545;22;10
08/001601.bin;1450;219771;26;13
08/001601.bin;1451;98457;11;5
08/001601.bin;1452;18717;1;0
08/001602.bin;1150;84738;22;10
08/001602.bin;1450;220061;27;13
08/001602.bin;1451;97320;10;5
08/001602.bin;1452;18540;1;0
08/001603.bin;1150;85503;22;10
08/001603.bin;1450;221082;26;13
08/001603.bin;1451;96777;10;5
08/001603.bin;1452;18348;1;0
08/001604.bin;1150;86715;22;10
08/001604.bin;1450;222225;26;13
08/001604.bin;1451;96504;10;4
08/001604.bin;1452;17989;1;0
08/001605.bin;1150;87471;22;10
08/001605.bin;1450;223171;26;13
08/001605.bin;1451;96267;10;4
08/001605.bin;1452;18212;1;0
08/001606.bin;1150;87467;22;10
08/001606.bin;1450;222881;26;13
08/001606.bin;1451;94961;9;4
08/001606.bin;1452;18253;1;0
08/001607.bin;1150;87880;23;12
08/001607.bin;1450;223457;26;13
08/001607.bin;1451;95477;9;4
08/001607.bin;1452;18462;1;0
08/001608.bin;1150;88917;22;10
08/001608.bin;1450;224513;26;13
08/001608.bin;1451;95815;9;4
08/001608.bin;1452;18614;1;0
08/001609.bin;1150;89861;22;10
08/001609.bin;1450;225444;26;13
08/001609.bin;1451;96409;9;4
08/001609.bin;1452;19661;1;0
08/001610.bin;1150;90559;22;11
08/001610.bin;1450;226358;26;13
08/001610.bin;1451;96165;9;4
08/001610.bin;1452;19536;1;0
08/001611.bin;1150;91342;22;11
08/001611.bin;1450;227017;26;13
08/001611.bin;1451;96768;9;4
08/001611.bin;1452;20284;1;0
08/001612.bin;1150;93114;23;11
08/001612.bin;1450;228951;26;13
08/001612.bin;1451;96809;9;4
08/001612.bin;1452;20859;1;0
08/001613.bin;1150;93421;22;11
08/001613.bin;1450;229145;26;13
08/001613.bin;1451;96019;9;4
08/001613.bin;1452;21049;1;0
08/001614.bin;1150;93132;22;11
08/001614.bin;1450;229055;26;13
08/001614.bin;1451;96091;9;4
08/001614.bin;1452;21832;2;0
08/001615.bin;1150;94128;22;11
08/001615.bin;1450;229985;26;13
08/001615.bin;1451;96300;9;4
08/001615.bin;1452;22495;1;0
08/001616.bin;1150;94965;23;11
08/001616.bin;1450;230788;26;13
08/001616.bin;1451;96305;9;4
08/001616.bin;1452;22487;1;0
08/001617.bin;1150;95494;23;11
08/001617.bin;1450;231798;26;13
08/001617.bin;1451;97113;9;4
08/001617.bin;1452;23390;1;1
08/001618.bin;1150;95495;22;11
08/001618.bin;1450;231678;26;13
08/001618.bin;1451;97148;9;4
08/001618.bin;1452;23781;2;1
08/001619.bin;1150;94758;22;11
08/001619.bin;1450;230709;26;13
08/001619.bin;1451;96388;9;4
08/001619.bin;1452;24186;2;1
08/001620.bin;1150;94680;22;11
08/001620.bin;1450;230312;26;13
08/001620.bin;1451;95752;9;4
08/001620.bin;1452;24344;2;1
08/001621.bin;1150;94205;22;10
08/001621.bin;1450;230129;26;13
08/001621.bin;1451;95458;9;4
08/001621.bin;1452;24368;2;1
08/001622.bin;1150;94640;23;11
08/001622.bin;1450;230558;26;13
08/001622.bin;1451;94605;9;4
08/001622.bin;1452;24283;2;1
08/001623.bin;1150;92972;22;10
08/001623.bin;1450;228404;26;13
08/001623.bin;1451;93894;9;4
08/001623.bin;1452;23590;2;1
08/001624.bin;1150;92747;22;10
08/001624.bin;1450;228284;26;13
08/001624.bin;1451;93517;9;4
08/001624.bin;1452;23882;2;1
08/001625.bin;1150;91634;22;11
08/001625.bin;1450;227129;26;13
08/001625.bin;1451;93066;9;4
08/001625.bin;1452;24113;2;1
08/001626.bin;1150;92195;22;10
08/001626.bin;1450;227672;26;14
08/001626.bin;1451;93366;9;4
08/001626.bin;1452;24207;2;1
08/001627.bin;1150;91996;22;10
08/001627.bin;1450;227823;26;13
08/001627.bin;1451;93520;9;4
08/001627.bin;1452;23490;2;1
08/001628.bin;1150;91543;22;10
08/001628.bin;1450;227447;26;13
08/001628.bin;1451;93753;9;4
08/001628.bin;1452;23313;2;1
08/001629.bin;1150;90297;22;10
08/001629.bin;1450;226010;26;13
08/001629.bin;1451;93165;9;4
08/001629.bin;1452;23208;2;1
08/001630.bin;1150;89134;22;10
08/001630.bin;1450;224785;26;13
08/001630.bin;1451;91854;9;4
08/001630.bin;1452;22627;2;1
08/001631.bin;1150;89033;22;10
08/001631.bin;1450;224667;26;13
08/001631.bin;1451;91973;9;4
08/001631.bin;1452;22212;2;1
08/001632.bin;1150;88352;22;10
08/001632.bin;1450;223560;26;13
08/001632.bin;1451;91784;9;4
08/001632.bin;1452;21675;2;1
08/001633.bin;1150;87522;22;10
08/001633.bin;1450;222710;26;13
08/001633.bin;1451;91025;9;4
08/001633.bin;1452;20601;2;1
08/001634.bin;1150;86645;22;10
08/001634.bin;1450;221197;26;13
08/001634.bin;1451;89986;9;4
08/001634.bin;1452;19679;1;1
08/001635.bin;1150;86186;22;10
08/001635.bin;1450;220327;27;13
08/001635.bin;1451;90140;9;4
08/001635.bin;1452;19652;1;1
08/001636.bin;1150;85121;22;10
08/001636.bin;1450;218699;26;13
08/001636.bin;1451;90702;9;4
08/001636.bin;1452;20482;2;1
08/001637.bin;1150;83160;21;10
08/001637.bin;1450;216320;25;13
08/001637.bin;1451;90985;9;4
08/001637.bin;1452;20929;2;1
08/001638.bin;1150;84111;22;10
08/001638.bin;1450;217236;25;13
08/001638.bin;1451;91898;9;4
08/001638.bin;1452;22910;2;1
08/001639.bin;1150;83641;21;10
08/001639.bin;1450;215896;25;12
08/001639.bin;1451;91971;10;4
08/001639.bin;1452;22660;2;1
08/001640.bin;1150;83456;21;10
08/001640.bin;1450;214704;25;12
08/001640.bin;1451;90992;9;4
08/001640.bin;1452;21792;2;1
08/001641.bin;1150;82027;21;10
08/001641.bin;1450;211640;25;12
08/001641.bin;1451;89183;9;4
08/001641.bin;1452;21789;2;1
08/001642.bin;1150;81560;21;9
08/001642.bin;1450;209958;25;12
08/001642.bin;1451;90563;10;5
08/001642.bin;1452;24829;3;1
08/001643.bin;1150;81593;20;11
08/001643.bin;1450;208400;24;12
08/001643.bin;1451;90985;10;5
08/001643.bin;1452;26731;3;1
08/001644.bin;1150;81791;20;9
08/001644.bin;1450;208525;24;12
08/001644.bin;1451;91893;10;5
08/001644.bin;1452;27615;3;1
08/001645.bin;1150;81810;21;9
08/001645.bin;1450;209054;25;12
08/001645.bin;1451;91261;9;4
08/001645.bin;1452;27446;3;1
08/001646.bin;1150;82683;20;10
08/001646.bin;1450;210421;24;12
08/001646.bin;1451;91742;9;4
08/001646.bin;1452;27376;3;1
08/001647.bin;1150;82993;21;9
08/001647.bin;1450;211292;24;12
08/001647.bin;1451;91918;9;5
08/001647.bin;1452;27256;3;1
08/001648.bin;1150;82868;20;9
08/001648.bin;1450;211102;24;12
08/001648.bin;1451;91464;9;4
08/001648.bin;1452;26370;2;1
08/001649.bin;1150;82014;20;9
08/001649.bin;1450;210199;24;12
08/001649.bin;1451;90585;9;4
08/001649.bin;1452;26230;2;1
08/001650.bin;1150;82029;20;9
08/001650.bin;1450;210326;24;12
08/001650.bin;1451;90477;9;4
08/001650.bin;1452;25950;2;1
08/001651.bin;1150;82088;21;10
08/001651.bin;1450;210196;25;13
08/001651.bin;1451;89965;9;4
08/001651.bin;1452;25531;2;1
08/001652.bin;1150;82101;21;10
08/001652.bin;1450;210469;25;12
08/001652.bin;1451;88969;9;4
08/001652.bin;1452;24862;2;1
08/001653.bin;1150;81979;21;10
08/001653.bin;1450;210606;25;12
08/001653.bin;1451;88157;9;4
08/001653.bin;1452;24350;2;1
08/001654.bin;1150;81520;21;10
08/001654.bin;1450;210605;25;12
08/001654.bin;1451;87320;9;4
08/001654.bin;1452;24175;2;1
08/001655.bin;1150;81306;21;10
08/001655.bin;1450;211272;25;12
08/001655.bin;1451;87063;9;4
08/001655.bin;1452;23814;2;1
08/001656.bin;1150;81687;21;10
08/001656.bin;1450;212578;25;12
08/001656.bin;1451;87408;9;4
08/001656.bin;1452;23169;2;1
08/001657.bin;1150;82290;21;10
08/001657.bin;1450;213973;25;13
08/001657.bin;1451;87274;8;4
08/001657.bin;1452;23714;2;1
08/001658.bin;1150;82316;21;10
08/001658.bin;1450;214515;25;12
08/001658.bin;1451;86931;8;4
08/001658.bin;1452;23376;2;1
08/001659.bin;1150;82780;21;11
08/001659.bin;1450;215940;26;14
08/001659.bin;1451;87268;8;4
08/001659.bin;1452;23627;2;1
08/001660.bin;1150;82625;21;10
08/001660.bin;1450;216180;26;14
08/001660.bin;1451;87064;8;4
08/001660.bin;1452;23964;2;1
08/001661.bin;1150;83177;22;10
08/001661.bin;1450;217170;26;13
08/001661.bin;1451;86783;8;4
08/001661.bin;1452;23794;2;1
08/001662.bin;1150;83236;21;10
08/001662.bin;1450;217431;26;13
08/001662.bin;1451;86738;8;4
08/001662.bin;1452;23173;2;1
08/001663.bin;1150;83182;21;10
08/001663.bin;1450;217398;26;13
08/001663.bin;1451;87030;8;4
08/001663.bin;1452;22118;1;1
08/001664.bin;1150;83247;22;10
08/001664.bin;1450;217630;26;13
08/001664.bin;1451;86903;9;4
08/001664.bin;1452;22564;2;1
08/001665.bin;1150;83121;21;10
08/001665.bin;1450;217452;26;14
08/001665.bin;1451;86184;8;4
08/001665.bin;1452;22021;1;1
08/001666.bin;1150;82879;21;10
08/001666.bin;1450;217255;26;13
08/001666.bin;1451;85958;8;4
08/001666.bin;1452;21732;1;1
08/001667.bin;1150;83337;21;10
08/001667.bin;1450;217411;26;13
08/001667.bin;1451;86447;8;4
08/001667.bin;1452;20088;1;0
08/001668.bin;1150;82843;21;10
08/001668.bin;1450;217264;26;13
08/001668.bin;1451;86264;8;4
08/001668.bin;1452;20713;1;0
08/001669.bin;1150;82211;21;10
08/001669.bin;1450;217023;26;13
08/001669.bin;1451;86243;8;4
08/001669.bin;1452;19925;1;0
08/001670.bin;1150;82961;34;10
08/001670.bin;1450;218168;26;13
08/001670.bin;1451;87959;8;4
08/001670.bin;1452;19486;1;0
08/001671.bin;1150;83414;21;10
08/001671.bin;1450;218812;26;13
08/001671.bin;1451;87887;9;5
08/001671.bin;1452;19431;2;0
08/001672.bin;1150;83103;21;10
08/001672.bin;1450;218340;26;13
08/001672.bin;1451;88272;9;4
08/001672.bin;1452;18833;1;0
08/001673.bin;1150;81467;22;10
08/001673.bin;1450;216512;25;13
08/001673.bin;1451;86757;8;4
08/001673.bin;1452;17868;1;0
